N_DEATH_ILL,TTL_MDCR_SPND,MDCR_SPND_INP,MDCR_SPND_OUTP,MDCR_SPND_LTC,MDCR_SPND_HOME,MDCR_SPND_HSPC,MDCR_SPND_AMBLNC,MDCR_SPND_EQP,MDCR_SPND_OTHER,TTL_PARTB,PARTB_EVAL_MGMT,PARTB_PROCS,PARTB_IMAG,PARTB_TESTS,PARTB_OTHER,HOSP_REIMB_P_DCD,HOSP_DAYS_P_DCD,REIMB_P_PTNT_DAY,HOSP_REIMB_RATIO,HOSP_DAY_RATIO,REIMB_P_DAY_RATIO,MD_PYMT_P_DCD,MD_VISIT_P_DCD,PYMT_P_MD_VISIT,MD_VISIT_PYMT_RATIO,MD_VISIT_RATIO,PYMT_P_VISIT_RATIO,HOSP_BEDS,TTL_IC_BEDS,HI_IC_BEDS,INT_IC_BEDS,MED_SURG_BEDS,SNF_BEDS,TOTAL_FTE,MS_FTE,PC_FTE,MS_PC_RATIO,RNS_REQ,HOSP_DAYS_P_DCD2,TTL_IC_DAYS_P_DCD,HI_IC_DAYS_P_DCD,INT_IC_DAYS_P_DCD,MED_SURG_DAYS_P_DCD,SNF_DAYS_P_DCD,TTL_MD_VISIT_P_DCD,MS_VISIT_P_DCD,PC_VISIT_P_DCD,MS_PC_RATIO_P_DCD,HHA_VISIT_P_DCD,PCT_DTHS_HOSP,PCT_DTHS_W_ICU,PCT_DTHS_HSPC,HSPC_DAYS_P_DCD,PCT_PTNT_10_MD,N_MD_P_DCD,TTL_COPAY_P_DCD,MD_COPAY_P_DCD,EQP_COPAY_P_DCD,QUAL_SCORE,AMI_SCORE,CHF_SCORE,PNEUM_SCORE
0.145232,3.9420433,4.0068493,2.1816308,2.4506779,1.9417598,-0.42270046,1.5879081,1.462328,1.9059217,3.1807063,3.70781,2.7337992,2.009232,3.5744357,1.2594632,3.9062734,2.358083,1.8309606,3.9196868,2.3598928,1.8515061,3.7554953,3.7939925,1.4271977,3.7494714,3.8128946,1.3935646,2.3663561,3.5526822,2.6423151,3.0562136,0.7576542,1.705628,3.691616,3.8336241,2.7463074,2.1422224,2.7645595,2.2547517,3.5301685,2.883012,2.9722385,0.5895386,1.4010671,3.7428958,4.110213,2.1962175,2.9946802,0.9351932,1.5834761,3.2392702,-0.9672031,-0.9472739,1.533316,1.3751192,3.0788684,3.039414,1.3383759,-1.1695105,-0.45189568,-0.108620144,-1.9630237
0.009906904,-0.21222435,-0.132023,-1.0503099,0.35080546,-0.26774666,-0.4909778,0.095198266,0.09367059,0.35604557,-0.22368984,-0.023528164,-0.6854879,-0.45194754,0.17662562,-0.17816232,-0.14589655,0.35026056,-0.70866954,-0.14266181,0.36954343,-0.7380723,-0.052239377,0.38669905,-0.8384924,-0.039706163,0.38082463,-0.89370906,0.35770446,0.2912755,0.0655727,0.34087512,0.2613763,1.578728,0.13823515,0.04670616,0.253679,-0.08888683,0.3430619,0.3094526,0.26488927,0.09729345,0.31098524,0.22859341,1.6114755,0.43973094,0.2468004,0.63194484,0.0005078861,-0.12254102,0.40650186,0.19649233,-0.56223184,-0.5089725,0.40222877,0.44838804,-0.021499429,-0.06253697,0.21647899,0.037198603,-0.13573466,-0.6327323,0.6003956
-0.061743256,0.22626142,-0.12390855,-0.008328949,-0.45934835,1.355611,1.9198139,-0.29125428,1.6130612,0.20701902,-0.5074298,-0.26493415,0.28011876,0.033931084,-0.113049425,-1.3949865,-0.1418992,0.0032296437,-0.30167755,-0.14266181,0.029727675,-0.30647588,-0.20712037,-0.13021927,-0.31564084,-0.21844077,-0.109470874,-0.2699072,0.013881363,0.47553578,0.26688072,0.46102282,-0.26798674,-0.4028618,-0.13164207,0.15700462,-0.7798496,0.9837619,0.11386676,-0.08754715,0.34263393,0.2520558,0.31098524,-0.28704268,-0.28220138,-0.06475252,0.26404783,-0.783349,1.0609438,1.8166386,-0.07164387,-0.10778565,0.9372559,2.405732,-0.5439691,-0.6209173,-0.2510914,-0.5434885,1.5734401,-2.7294042,-2.633407,-3.1004257,-1.454109
-0.09395412,-0.97478276,-0.59819055,-0.31432334,-0.929964,-1.1172045,-1.047237,-1.2234604,-0.02088663,-1.5514942,-0.56736803,-0.7353907,-0.91252863,-0.9014988,-0.614109,0.33918944,-0.56752175,-0.046346404,-0.8768929,-0.56582296,-0.06736246,-0.8613854,-0.7837842,-0.6034545,-1.0127763,-0.79039216,-0.5997667,-0.9976759,-0.049454555,0.34655344,0.025311137,0.4369933,-0.26798674,-0.061208386,-0.8063347,-0.68861765,-0.53666663,-0.6037582,0.0042518093,0.03155285,0.109399736,-0.057468526,0.20009966,-0.029224636,0.19121808,-0.569236,-0.5983211,-0.26192498,-0.6544672,-1.1450176,1.08694,1.4389598,-1.3612292,-0.991104,0.054202043,-0.05062134,-0.44037333,-0.49502054,0.15237059,0.5964059,0.6546679,-0.28332472,0.75118405
-0.05965786,-0.43622956,-0.17723216,-0.6923164,-0.9431244,-0.39367706,0.21890546,-0.4417053,0.43131295,-0.23012553,-0.53159845,-0.4388605,-0.23414204,-0.63358444,-0.48101503,-0.5649674,-0.1483711,-0.046346404,-0.2257057,-0.14266181,-0.06736246,-0.2448193,-0.48278907,-0.32679394,-0.66420853,-0.46866965,-0.3323326,-0.68577534,-0.049454555,-0.26150537,0.30714247,-0.52418846,0.09595031,-0.85189223,-0.40151885,-0.54155284,-0.05030003,-0.68957007,-0.03560838,0.03155285,-0.12383448,0.4068178,-0.46521357,0.12546629,-0.86082447,-0.35302868,-0.44309473,-0.11294679,-0.49852073,-0.2988301,0.48006302,0.4247006,0.17109422,0.7840165,-0.83761686,-0.83477855,-0.20902875,-0.3608015,0.7934546,-2.5822446,-2.854719,-1.7027941,-1.6802938
-0.047455493,-1.06462,-0.815625,-1.4413027,-0.42460492,-0.9168607,-0.41466784,-0.75440735,-0.82580185,-1.3726624,-1.3847518,-1.0908468,-1.3638746,-1.0967585,-0.95075834,-1.3788697,-0.7407402,-1.1122272,0.38749564,-0.7350876,-1.135355,0.37174684,-1.1256913,-1.3023863,-0.31564084,-1.1121147,-1.3129241,-0.3738741,-1.117116,-1.1643809,-1.0617522,-0.8846316,-0.6650091,0.11449901,-1.3460886,-1.2401105,-1.0838287,-1.0757238,-1.2114794,-1.2388463,-1.212261,-1.1408035,-0.9087557,-0.80267876,-0.17699671,-1.2659034,-1.184732,-1.1185504,-1.153496,-0.72192395,-1.0831058,-1.0966884,-0.3542737,-0.48705736,-1.2182713,-1.1912137,-1.5410126,-1.4830217,-0.89473325,0.5964059,0.59143424,0.19711205,0.58154577
-0.05843199,-0.36038527,-0.5407269,-0.047328234,0.46924898,0.2920713,-0.5180879,0.3725001,-1.3021188,-0.7666211,-0.668393,-0.37613297,-0.8277303,-0.84246683,-0.41838259,-0.7180777,-0.4995668,-0.6660444,0.056475442,-0.4811908,-0.64990383,0.063463956,-0.41265428,-0.7636264,0.73006225,-0.3971756,-0.7780561,0.7697621,-0.65566885,-1.1459547,-0.8201825,-1.0047793,-0.11358942,0.70019054,-0.7838448,-0.8724486,-0.6582581,-0.77538186,-0.8029142,-0.5639468,-1.1345162,-0.83127916,-1.0196413,0.022339169,0.87504584,-0.7013624,-0.7880423,-0.5598817,-0.77922446,0.40632617,-0.34749714,-0.8177672,-0.58412224,-0.9253587,-0.06543223,-0.05062134,-0.88203114,-0.6982132,-1.3648615,1.1556132,1.1289095,1.3545245,0.58154577
0.0869819,4.380882,5.590494,0.38966376,1.1714876,1.6876093,-1.0100862,0.78550285,-0.11434121,1.836376,2.0790992,2.9541292,1.4235284,2.3043919,2.4313936,-0.23618308,5.9296937,4.0684505,1.9123591,5.9085445,4.058972,1.9131627,2.9830387,2.2577984,2.6471846,2.9987853,2.2528632,2.5372014,4.0673757,0.2912755,1.9176066,-0.76448387,4.7830195,0.6904292,2.3872106,1.7011846,3.0502863,0.08273706,3.64148,4.35885,0.65361303,2.4187255,-0.68698466,5.1786995,0.34902456,2.3615723,1.7990646,2.9038644,0.4995367,1.3582872,3.2569857,1.3375341,-1.8537617,-1.6266409,2.4033833,2.4444246,1.8730725,2.0122657,-0.11474773,-0.2571208,0.14881074,0.78673714,-1.1336823
-0.09261552,-0.96278876,-0.74408525,-0.7653151,-1.404791,1.4907,-0.9096784,-0.6334566,-0.71124464,-2.0482495,-1.2532743,-1.00721,-1.2161613,-1.2693135,-1.9998517,-0.89214,-0.68420625,-1.2113788,0.7130892,-0.6927715,-1.2324451,0.68003047,-0.88509005,-1.1276535,0.032926872,-0.89763296,-1.1346347,0.04199401,-1.2166436,-1.4407713,-1.2630602,-1.124927,-0.62089556,-1.3985375,-1.0987014,-1.2768767,-0.47587058,-1.504783,-1.3609545,-1.2388463,-1.4454952,-1.2955655,-1.2414124,-0.64798784,-1.1764374,-1.1457883,-1.2019793,-0.6343708,-1.4030104,1.3230293,-1.3773494,-1.7306005,-0.7373546,-0.70620805,-1.1965195,-1.2625006,-1.3026576,-1.2649158,-0.6917233,0.1843583,0.18042636,-0.39251468,0.44960573
-0.08190675,-0.8888259,-0.7061626,-0.15132633,-0.4709295,-1.2408453,-0.39056998,-1.0848095,-1.2659428,0.10766798,-0.77135146,-0.9558875,-0.77849257,-0.28847435,-0.16785282,-0.35383627,-0.64347136,-0.9139237,0.22469881,-0.6504554,-0.9411745,0.24843368,-0.9795772,-1.0330064,-0.66420853,-0.969127,-1.0454901,-0.58180785,-0.91806036,-1.3302151,-1.0617522,-1.1008976,-0.3121005,0.22187565,-1.0537218,-1.0195134,-0.9622371,-0.818288,-1.0719692,-0.96094656,-1.2900057,-1.1408035,-1.0196413,-0.3901698,0.033411592,-0.9896388,-0.9950108,-0.783349,-0.9663603,-1.1802754,-0.40266764,-1.2234708,-0.77018994,-0.31173676,-0.43521073,-0.40705645,-0.97141427,-0.80446994,-1.3007531,1.2144762,0.528203,0.85225177,1.5993739
-0.09737811,-1.4620676,-1.1883935,-0.3993218,-1.5979856,-1.5579611,0.5070759,-1.0641594,-1.2327815,-1.9588335,-1.8705417,-1.4938236,-1.538942,-1.124004,-1.9841937,-1.9896994,-1.1149682,-1.831077,1.0983751,-1.1159327,-1.8149866,1.1116265,-1.3039507,-1.5353637,-0.48992467,-1.2908496,-1.5357859,-0.3738741,-1.8228582,-1.5329014,-1.585153,-1.0528383,-1.2936279,-2.130652,-1.3460886,-1.6077725,-0.47587058,-2.0196545,-1.9090301,-1.913746,-1.52324,-1.6050898,-1.0196413,-1.4730055,-2.3862863,-1.5541795,-1.4261953,-1.4165071,-1.465389,-1.1802754,-2.7750058,-2.8209293,2.2725663,0.564866,-1.4249121,-1.3337876,-2.1158688,-2.0124412,-1.3648615,2.1268659,1.919312,0.8740894,2.1459854
-0.09175601,2.739941,2.5204122,2.1996307,0.697187,3.2823465,-1.7500918,6.880244,2.5536363,2.521898,3.3900068,2.1063569,1.7025422,2.3180149,3.229957,5.2403316,2.4677987,2.308507,0.4309081,2.4809382,2.3113477,0.43340415,2.1706438,3.1460242,-0.48992467,2.1766052,3.1443095,-0.3738741,2.3030198,2.502399,3.6488552,1.1098206,1.309074,0.6025753,2.724557,1.6644186,4.5093856,-0.56085235,2.694804,2.2547517,2.752721,3.6568227,1.3089551,1.1051747,0.6120352,3.1663435,2.1612592,4.65436,0.094075866,3.4032402,2.6501086,3.4674785,-2.0398295,-1.8457916,2.35988,2.4444246,3.786923,3.5800185,2.577805,-5.2605505,-4.8465343,-4.629085,-3.7347975
-0.08244219,-0.95549834,-0.78416073,-0.8553134,-1.4458514,-0.2082159,0.27011344,0.4167504,0.3288144,-1.2534412,-0.93473154,-1.109855,-0.7401965,-1.0331855,-1.0760232,-0.21039608,-0.6764019,-1.6079857,1.6193248,-0.6927715,-1.620806,1.6048799,-1.1558883,-1.4771193,0.032926872,-1.1478618,-1.4912133,0.04199401,-1.6057066,-1.0906768,-0.6993978,-1.0047793,-1.3046563,-1.6620988,-1.2786194,-1.1665782,-1.1446247,-0.9040998,-1.5602548,-1.5167463,-1.1345162,-0.83127916,-1.0196413,-1.2151874,-1.5446522,-1.446076,-1.2192267,-1.4909962,-1.0287387,-0.2988301,-1.1566666,-1.1474016,0.69646215,0.5210359,-1.707684,-1.5476488,-0.8031637,-0.8995418,0.25921792,0.1843583,0.84436405,0.48100492,-0.71901083
-0.036577635,1.0644289,1.1745709,-0.18432572,0.7619361,0.5267598,0.55125535,-0.22340384,-0.653966,-0.20032021,0.64928186,1.284246,0.6959041,-0.10229657,0.020044513,-0.3909051,1.0816704,0.94517076,0.2681113,1.0845063,0.9520848,0.24843368,1.2696067,1.07107,1.07863,1.2829313,1.0939819,1.1856308,0.95487124,1.212577,1.2734208,0.8214661,0.43783048,0.32925266,1.3077025,1.1129258,1.4087992,0.38307866,1.1103677,0.9446524,1.1978261,1.1806284,0.86541295,0.38328433,0.4542287,1.1724328,1.091922,1.265103,0.62429374,-0.052025463,0.020307222,0.8304044,1.0138721,0.2142248,1.413682,1.517693,0.47974715,0.6271997,-0.67035383,0.007767111,-0.0408878,0.26262504,-0.097005785
0.012541826,-0.082524754,0.074812956,-0.8683132,-0.3703841,0.60689735,-0.48394924,-0.09950302,1.1759349,0.1474084,0.19297771,0.2939112,-0.18216887,-0.0069372114,0.23925807,0.20703104,-0.026547128,1.3169897,-1.4466817,-0.01571329,1.2919009,-1.4779519,0.28187498,1.194839,-1.5356278,0.28201658,1.183127,-1.5175109,1.3077422,0.25442332,1.1526359,-0.35598162,1.441415,-0.49071568,0.52056116,0.48790056,0.43606654,0.34017277,1.2598429,1.3416522,0.4203788,1.1806284,-0.24344249,1.4661202,-0.44000736,1.4486974,1.4541171,1.1161247,1.1233224,0.54735744,1.8409387,0.88111705,-0.835861,-0.15833132,0.29347038,0.3771011,0.57263553,0.35876167,1.4452232,-0.9929193,-1.3687631,-0.32700005,-0.58707076
-0.09588452,0.11960908,-0.45312384,-1.9242939,0.49872828,0.080279246,4.703119,-0.04935269,0.024333328,-0.1407096,-0.7360652,-0.58522475,-0.9699726,-0.5927161,-0.26180148,-0.6262115,-0.49214312,0.9947468,-1.7722754,-0.4811908,1.0006299,-1.7862352,-0.4779186,0.1682828,-1.7099116,-0.46866965,0.15796316,-1.7254447,0.99106294,-0.9248425,-0.8201825,-0.69239527,1.7612382,-1.5059142,-0.33404976,-0.39448825,-0.05030003,-0.5179464,0.59218717,0.58735234,-0.8235373,-0.676517,-0.68698466,1.3114294,-1.6498563,0.05536257,-0.08089972,0.259499,-0.21781716,-0.19305675,0.59040403,-0.919193,0.751188,3.3699949,-1.0116303,-0.97735244,-0.5665613,-0.65347356,0.2912721,0.007767111,1.5083017,1.2890116,-2.226904
-0.08123041,0.20121518,-0.10966685,0.79465634,-0.5888466,-0.39482188,3.1116545,-0.075902864,-0.42786625,1.1210486,0.8900016,0.42221755,1.223842,1.8003497,0.87341154,0.7114893,-0.192913,-0.64125663,0.60455805,-0.1849779,-0.64990383,0.6183739,0.38999945,0.11731924,1.07863,0.38925734,0.113390595,0.9776958,-0.65566885,0.9730384,-0.9007058,1.8066772,-1.381855,-1.369253,0.6779892,0.37760192,0.8616371,-0.08888683,-0.5139288,-0.5639468,0.9645921,-0.83127916,1.8633828,-1.3698784,-1.1764374,0.19950077,0.21230568,0.29674372,0.1564544,-0.4398614,-1.6715926,-0.20921148,2.841715,2.537222,0.9133931,0.87611014,0.59191424,0.72040737,-0.52076757,-0.22768931,-0.0092697665,0.26262504,-0.6059191
-0.09074149,1.8202848,0.92881864,1.1276503,2.4880533,3.6967719,0.13155065,0.8386032,0.90461516,0.7137093,1.2249792,1.2034606,1.0104785,0.8422152,0.4741297,1.0515554,0.79671645,1.3169897,-0.47532746,0.7882932,1.3404459,-0.4914456,1.1916791,1.9010518,-0.48992467,1.1756905,1.8962842,-0.58180785,1.3258386,0.8809082,1.1123745,0.50908196,1.0885061,-0.52976155,1.5550895,1.7747172,0.49686202,1.884787,1.3495281,1.2225521,1.0423368,1.1806284,0.64364195,0.8989204,-0.59781384,2.0732958,2.2647436,0.89265716,2.2149477,2.7685997,0.59040403,1.033256,0.34621716,0.038904212,1.5441921,1.517693,1.2123383,1.1398419,0.85756296,-0.5514402,0.117192715,-0.15229712,-1.2279255
-0.0004636997,3.303658,2.5512142,2.1286318,1.4310105,3.6269379,1.2611386,0.6173517,8.965827,2.323196,3.1705556,4.0556626,2.6134403,3.126299,3.4804869,0.32629594,2.2329068,2.6059623,-0.084615126,2.2270417,2.6026187,-0.059849203,4.1090913,3.5246122,2.4729009,4.1069407,3.5008883,2.4332345,2.619699,4.087037,2.964408,3.5608342,0.74662596,0.14378351,3.7141063,3.2821312,3.5366523,1.0695738,3.0834396,2.532651,4.152127,3.192536,3.6375515,0.53797525,-0.124394886,3.3825505,3.282339,2.792131,1.809487,4.425717,1.1972811,2.8335664,0.6089009,0.10464946,2.544769,2.5869985,4.1462083,2.9872177,8.155236,0.037198603,-0.23058392,0.5901949,-0.040459223
0.061647195,-0.19964243,-0.10784523,-0.33732292,0.24499589,-1.043936,0.09640793,-0.19390364,-0.7534499,-0.4188925,-0.22513995,-0.2725375,-0.26696718,-0.28847435,0.22359996,-0.07501431,-0.11315636,-0.046346404,-0.1822932,-0.10034547,-0.018817391,-0.18316236,-0.3240117,-0.21758582,-0.48992467,-0.32568175,-0.19861573,-0.3738741,-0.04040637,-0.27993146,-0.73965937,0.05252063,0.11800719,0.44639105,-0.221601,-0.02682633,-0.59746236,0.4688905,-0.16515343,-0.08754715,-0.3570687,-0.676517,-0.021671345,0.12546629,0.55943286,-0.12481006,0.039831895,-0.37365878,0.34359,-0.9334708,-0.42105794,-0.71634114,0.23676547,-0.004925883,0.1303328,0.16323988,-0.4035685,-0.29555613,-0.76651645,0.331518,-0.45189568,0.3499773,0.9773689
0.03529797,-0.61225885,-0.36999202,-0.3433228,-0.087698855,-1.3644861,-0.21987669,-1.1379099,-1.5342479,-1.5514942,-0.9816187,-0.8560937,-0.7401965,-0.6199617,-0.90378404,-0.9791711,-0.29037216,-0.78998405,0.6696768,-0.26961008,-0.7955393,0.68003047,-0.8772973,-0.9674815,-0.31564084,-0.861886,-0.95634526,-0.3738741,-0.7913885,-1.1275288,-0.77992094,-1.0047793,-0.29004362,0.8954211,-0.85131395,-1.0930457,-0.23268756,-1.3331594,-0.9025643,-0.9212464,-1.212261,-0.9860413,-1.0196413,-0.3901698,0.7172393,-0.9295812,-1.0467529,-0.41090316,-1.2158746,-1.2155333,-0.7888623,-1.2488273,-0.44183496,-0.37748203,-0.4569625,-0.40705645,-1.2027589,-1.0076627,-1.5571866,0.7729971,0.87597966,0.37181497,0.58154577
-0.10264796,-1.4597158,-1.1176817,-0.6273176,-0.74677134,-1.5522369,-1.404689,-1.3444113,-0.7413913,-1.6111048,-1.650607,-1.3103931,-1.0766544,-1.4645731,-1.8276125,-1.7511696,-1.0671904,-1.1122272,-0.30167755,-1.0736165,-1.0868096,-0.30647588,-1.2016706,-1.2805448,-0.8384924,-1.2193557,-1.2683519,-0.7897422,-1.0990199,-1.5513276,-1.4241065,-1.172986,-0.42238447,-0.27596202,-1.5260066,-1.2401105,-1.630991,-0.64666414,-1.2911994,-1.3579463,-1.6009846,-1.6050898,-1.1305268,-0.6995514,-0.3874055,-1.3019378,-1.2537215,-1.0813056,-1.3094425,-0.9334708,-0.6785209,-0.8938367,-1.7662002,-1.3855752,-1.903449,-1.6189357,-1.8880296,-1.8521241,-0.89473325,2.4211853,2.1722393,1.9004743,1.9009522
-0.08696524,-0.95690936,-0.9986144,1.0506517,-1.1078925,-0.64782757,-0.5130675,-0.9845089,1.3568147,-0.9156477,-0.5054963,-1.2524177,-0.5131559,-1.2602316,-1.0838523,1.4109617,-0.9307095,-1.3601065,0.4851737,-0.94666827,-1.3780804,0.4950607,-1.25622,-1.3242282,-1.0127763,-1.2551026,-1.3129241,-0.89370906,-1.3704592,-0.9432685,-0.41756645,-0.9807498,-1.0951166,-0.52976155,-1.301109,-1.0195134,-1.4486037,-0.43213433,-1.3111296,-1.4770463,-1.0567715,-0.676517,-1.0196413,-1.2151874,-0.703018,-1.3379725,-1.0295055,-1.60273,-0.5920887,-0.51037693,-0.89920366,-1.2234708,-0.9890933,-0.4213121,-1.7620633,-1.6902227,-0.27387533,-0.47637898,1.0605729,1.0084535,1.1289095,0.5465196,0.71348727
-0.060672376,-0.06923731,-0.3165028,-1.0543098,-0.71992415,0.7374071,2.9660633,-0.27060416,0.7689553,-0.1605798,-0.30199626,-0.06629694,0.2554999,-0.47465214,-0.081733204,-0.8615179,-0.4173356,0.52377623,-1.2567521,-0.3965586,0.5151786,-1.2313253,-0.080488116,0.43038246,-1.0127763,-0.07545309,0.42539692,-1.1016428,0.5205684,0.2912755,0.8708047,-0.13971578,0.45988736,-0.3442928,0.34064284,0.59819883,-0.41507483,1.2411978,0.5722574,0.4285526,0.26488927,1.0258664,-0.24344249,0.38328433,-0.3874055,0.35565028,0.6262427,-0.44814786,1.3104583,0.6883886,0.14903888,0.5261264,1.396953,3.194674,0.6088697,0.519675,-0.03552031,-0.18929939,0.8682477,0.1843583,0.14881074,0.7648995,-0.17240073
-0.0821322,0.5308144,1.0733886,0.22266681,-0.5898995,-0.7920751,-1.008078,1.3342065,0.3107264,0.70377415,0.31817132,-0.017825661,-0.13566656,-0.07959196,0.26274523,1.1450334,1.3039991,-0.34380126,2.6069589,1.2960868,-0.35863313,2.5913858,0.007180379,-0.26126894,0.73006225,-0.0039590253,-0.24318802,0.7697621,-0.34803778,0.30970144,-0.6993978,0.8214661,-0.5988387,-0.27596202,-0.221601,-0.2841896,0.253679,-0.56085235,-0.33455867,-0.16694702,0.26488927,-0.676517,0.86541295,-0.44173336,-0.019190734,-0.36504024,-0.4086,-0.0012129807,-0.49852073,-0.72192395,0.8110868,0.6021957,-1.1094902,-0.9691888,-0.53309345,-0.6209173,0.37634313,0.3494409,0.2912721,-0.051098116,-0.26219955,0.306302,-0.059307598
-0.09044559,1.2125899,0.4366517,0.12766856,2.6944082,2.854183,-1.0532615,1.6321584,1.1518176,0.4752668,0.45351577,0.18461321,0.31020847,0.02030832,0.4584716,0.914562,0.4093543,1.3913537,-0.98542416,0.40744787,1.388991,-0.98469895,0.3305797,1.1657172,-1.361344,0.3177635,1.183127,-1.3095771,1.3801264,1.2678549,1.7968217,0.557141,0.92308015,0.25116053,0.61052006,0.04670616,1.5303912,-0.818288,1.5388631,1.0637524,1.0423368,1.4901527,0.42187083,0.6926662,0.92764765,1.1604215,0.4020269,2.3824403,-0.56089944,3.6147873,1.3995739,1.0586126,-1.0219289,-0.44322726,0.10858124,0.02066596,0.7075865,0.5153505,1.3597454,-3.0237236,-3.392194,-2.5763137,-1.5672007
-0.08170948,-0.28524652,-0.69092727,0.431663,0.11760328,0.2863472,0.44181082,0.24269925,0.6242514,1.1210486,0.6521821,-0.43125716,0.8080567,0.49256417,0.795121,2.091094,-0.7190403,-0.3933773,-0.6869633,-0.7350876,-0.4071782,-0.6764157,-0.4633072,-0.40687978,-0.48992467,-0.46866965,-0.42147747,-0.3738741,-0.4023255,-0.90641636,-0.09547375,-1.124927,0.05183655,0.11449901,-0.40151885,-0.24742344,-0.47587058,0.08273706,-0.46410373,-0.3654469,-0.8235373,-0.057468526,-1.1305268,0.073902726,-0.07179256,-0.40107468,-0.3396104,-0.41090316,-0.15543863,0.33581045,0.64557457,-0.0063598203,0.028807137,1.2880633,-0.56572086,-0.6209173,0.6865552,0.5843242,0.8361935,-2.4645164,-2.6017916,-2.3797715,-1.3221688
-0.07946909,-0.480913,-0.1037052,-1.5913,-0.6230636,-0.6237863,0.02913469,0.045047935,-0.2560304,-1.0249338,-0.8656092,-0.4493151,-1.2872825,-0.6699118,-1.0681942,-0.9082569,-0.06918552,0.300685,-0.5241665,-0.05802938,0.27245328,-0.5531022,-0.41947293,-0.33407438,-0.48992467,-0.43292254,-0.3323326,-0.47784096,0.2943689,0.6229439,-0.41756645,1.0617615,-0.0253619,-0.73475385,-0.379029,-0.7989163,0.253679,-1.2044414,0.27330714,0.26975286,0.4981235,-0.36699286,0.9762986,0.022339169,-0.703018,-0.34101713,-0.66731066,0.259499,-0.9663603,-0.72192395,0.5168429,0.7543346,-0.3542737,0.49912074,-0.5113417,-0.5496304,-0.7716167,-0.7988775,-0.12543246,0.9495883,0.78113276,0.63387185,0.9019739
-0.04961134,1.1684943,1.282543,1.2776475,0.75825125,0.23483022,-0.3714925,-0.68360686,-0.7413913,1.170724,1.6556644,1.9020172,1.032362,1.609631,1.781582,0.7485581,1.1713252,1.4161417,-0.1280276,1.1691386,1.437536,-0.121505775,1.902768,1.6243911,1.6014816,1.8906298,1.62885,1.4975314,1.4253662,1.1572987,0.105834454,1.4702637,1.0333642,0.47567555,1.5550895,1.9585482,0.5576581,2.0135047,1.3495281,1.540152,1.1978261,0.09729345,1.6416117,1.2083023,0.6120352,1.6168587,2.0232804,0.48296663,2.308516,0.08900582,0.8662573,1.2614644,-0.4746706,-0.75003815,1.7617089,1.8028415,1.2438853,1.4642045,-0.80925536,1.7736835,0.74951476,1.3108492,2.2779255
-0.098913975,-0.6039101,-0.5332748,-0.37832218,0.22183359,-1.268321,-0.80224204,-0.44760534,0.3348437,-0.11090429,-0.6292398,-0.66791105,-0.72378397,-1.0785948,-0.23831432,-0.10885975,-0.49861503,-0.4429529,-0.25826505,-0.4811908,-0.45572326,-0.2448193,-0.66299653,-0.5160879,-0.8384924,-0.64740425,-0.5106221,-0.7897422,-0.4475654,-0.0035410204,-0.9007058,0.5331115,-0.5436967,2.027758,-0.60392654,-0.02682633,-1.327012,1.3270097,-0.47406858,-0.52424663,-0.20157915,-0.83127916,0.31098524,-0.5448607,1.6640778,-0.49716687,-0.18438405,-0.8950828,0.40596887,-1.0392442,0.093868025,0.27256158,-1.2189418,-0.5308874,-0.8158651,-0.7634916,-0.4894464,-0.58636403,0.37675,1.9208432,1.1605251,1.0269547,2.3533204
-0.09078376,1.1166381,1.2712821,0.31466514,0.88669664,0.49356,-0.5903815,0.34594992,-0.37661695,-0.1506447,0.8909683,1.0685012,0.2855896,0.12929045,0.41149727,0.8597646,1.1852207,1.6144451,-0.30167755,1.1691386,1.6317163,-0.30647588,1.0494614,1.4059747,0.032926872,1.0684497,1.4059885,-0.06197348,1.6153736,2.7787893,0.62923497,3.2484503,0.30549005,1.0906516,1.6450489,1.6276523,1.3480036,0.9837619,1.7879883,1.3813518,2.3639975,0.5615801,2.9722385,0.22859341,0.7172393,1.4847323,1.505859,1.4513259,0.96737605,0.5120995,0.70074505,2.2250109,0.24771048,-0.5747175,1.1091585,1.161258,0.9722307,1.0652758,-0.17885613,-0.433712,-1.1158333,-0.28332472,0.35536242
-0.09182646,-0.5840377,-1.0526004,0.5286612,0.20077696,0.14438927,0.740022,-0.23520392,-0.6238194,-0.9752583,-0.521931,-0.6127869,-0.65266275,-0.9242034,-1.1308266,0.24409987,-1.0616702,-1.3353184,0.12702073,-1.0736165,-1.3295354,0.12512054,-0.6298773,-0.9602011,0.55577844,-0.6116574,-0.95634526,0.5618284,-1.3342673,-1.274937,-1.3033218,-0.9086611,-0.852492,-0.5102388,-0.71637535,-1.0562795,0.010496011,-1.4189713,-1.4307097,-1.5167463,-1.3677505,-1.4503276,-0.9087557,-1.0604968,-0.019190734,-0.9896388,-1.2192267,-0.2991697,-1.5277675,0.08900582,-1.7451538,-1.6545311,0.8825301,1.244233,-0.32645234,-0.40705645,-0.6156344,-0.5397602,-0.6596691,1.7736835,1.3502212,1.5073915,1.5616771
